CDN_Event_ID,Server_Region,Latency,Packet_Loss,Buffering_Spike,Failure_Code,Timestamp
CDN00030991,USA,264.19,2.34,True,200,2025-08-06 13:47:04
CDN00030992,USA,361.3,8.0,True,500,2025-07-22 19:28:04
CDN00030993,Germany,95.97,5.31,True,504,2025-07-11 02:02:12
CDN00030994,USA,237.87,6.91,True,200,2025-07-30 09:14:32
CDN00030995,Canada,308.28,8.44,False,502,2025-09-19 08:50:20
CDN00030996,India,206.52,7.55,False,504,2025-09-20 15:34:38
CDN00030997,Germany,181.34,1.94,True,502,2025-10-31 20:37:01
CDN00030998,USA,12.65,0.94,False,200,2025-12-01 01:34:41
CDN00030999,Canada,315.5,8.22,True,200,2025-12-24 16:19:49
CDN00031000,Germany,296.26,0.22,False,400,2025-10-23 11:08:31
CDN00031001,UK,47.48,2.57,True,200,2025-12-23 18:18:55
CDN00031002,India,220.68,5.01,True,400,2025-06-04 14:47:52
CDN00031003,UK,301.66,0.06,True,504,2025-08-14 05:42:36
CDN00031004,Canada,84.56,8.71,True,400,2026-02-25 11:35:54
CDN00031005,India,423.27,6.54,True,200,2026-05-21 05:52:34
CDN00031006,Canada,377.43,5.16,False,200,2025-12-25 14:22:28
CDN00031007,USA,338.51,4.55,True,502,2025-08-21 14:19:51
CDN00031008,UK,447.59,5.2,False,502,2025-10-12 03:01:29
CDN00031009,UK,369.89,9.2,False,200,2025-11-23 23:30:25
CDN00031010,UK,80.37,3.15,False,200,2025-07-09 14:22:19
CDN00031011,UK,75.86,5.51,False,504,2025-11-02 18:38:37
CDN00031012,UK,346.02,9.91,True,504,2025-08-22 04:32:15
CDN00031013,Germany,305.94,2.95,True,400,2026-03-04 15:13:17
CDN00031014,India,180.27,5.06,False,502,2026-02-06 12:51:01
CDN00031015,UK,163.74,9.17,False,504,2025-06-17 23:43:27
CDN00031016,India,426.99,4.7,False,502,2025-12-10 12:29:00
CDN00031017,Germany,206.63,4.04,True,504,2026-01-09 06:22:46
CDN00031018,Canada,483.78,9.15,False,400,2025-07-16 18:12:04
CDN00031019,India,240.16,2.72,False,502,2026-04-14 12:06:30
CDN00031020,UK,406.89,5.27,True,400,2026-01-18 01:01:19
CDN00031021,Canada,166.18,9.18,True,500,2025-07-29 02:33:45
CDN00031022,UK,72.88,8.28,True,400,2026-05-22 07:57:40
CDN00031023,Canada,72.48,5.25,True,400,2025-07-22 11:18:01
CDN00031024,Germany,378.43,0.29,True,500,2026-01-10 11:45:24
CDN00031025,Germany,468.01,5.97,True,504,2025-12-16 16:04:09
CDN00031026,Germany,162.44,9.83,False,500,2025-12-29 13:23:19
CDN00031027,India,180.57,0.93,True,502,2025-09-04 21:20:49
CDN00031028,Canada,93.65,7.56,False,400,2025-06-28 09:31:38
CDN00031029,UK,470.86,7.68,False,400,2025-11-04 03:34:14
CDN00031030,Canada,476.12,3.84,False,200,2025-12-22 08:09:08
CDN00031031,Germany,366.78,7.54,True,504,2026-02-17 07:16:28
CDN00031032,UK,66.37,0.02,False,504,2025-10-06 20:03:47
CDN00031033,India,444.25,7.67,False,504,2025-08-18 17:55:38
CDN00031034,USA,189.86,1.4,True,504,2025-09-13 01:05:51
CDN00031035,USA,461.71,2.45,False,504,2025-11-24 08:56:23
CDN00031036,India,217.0,3.98,False,502,2025-10-08 09:41:03
CDN00031037,UK,33.29,4.57,True,200,2025-08-06 10:25:59
CDN00031038,UK,263.59,4.56,True,502,2025-11-07 13:49:17
CDN00031039,Germany,9.24,2.49,True,400,2026-05-17 02:01:08
CDN00031040,India,39.66,1.24,True,504,2026-01-27 11:31:23
CDN00031041,India,424.2,1.68,True,502,2025-11-27 06:26:55
CDN00031042,India,412.44,7.61,False,400,2026-04-03 13:46:41
CDN00031043,Canada,127.18,4.46,False,400,2025-07-08 11:39:42
CDN00031044,India,180.2,9.97,False,200,2026-02-18 08:07:51
CDN00031045,Germany,476.53,4.31,True,500,2025-07-01 08:35:47
CDN00031046,Germany,166.74,2.53,False,400,2025-11-01 14:45:11
CDN00031047,UK,155.76,7.75,True,504,2025-11-12 00:42:13
CDN00031048,Canada,401.32,6.88,True,200,2025-10-02 03:16:10
CDN00031049,USA,146.64,9.46,True,400,2025-06-22 10:32:23
CDN00031050,India,69.29,1.09,True,502,2025-08-10 00:21:41
CDN00031051,UK,185.68,0.39,False,502,2025-12-20 04:57:09
CDN00031052,Germany,26.05,6.01,False,502,2025-11-07 16:59:43
CDN00031053,USA,350.48,3.68,False,500,2025-08-28 00:13:22
CDN00031054,Canada,304.55,2.12,True,200,2025-06-28 06:17:32
CDN00031055,Canada,286.47,4.15,True,400,2026-05-03 15:01:31
CDN00031056,USA,213.16,0.18,False,502,2025-08-11 03:07:04
CDN00031057,USA,399.88,6.55,False,400,2025-06-24 20:46:46
CDN00031058,Canada,450.17,5.72,True,502,2025-08-29 10:35:58
CDN00031059,Germany,89.85,1.29,False,200,2025-11-11 08:48:37
CDN00031060,UK,141.43,5.26,False,502,2026-05-11 01:23:31
CDN00031061,India,231.33,4.38,True,502,2026-03-22 23:04:04
CDN00031062,USA,59.57,4.78,False,500,2025-09-09 14:06:59
CDN00031063,India,83.33,9.34,False,500,2025-07-05 13:32:39
CDN00031064,Germany,107.05,0.16,False,400,2025-06-27 03:27:25
CDN00031065,Germany,170.35,2.65,True,502,2026-03-31 02:15:30
CDN00031066,Canada,176.6,0.35,True,500,2025-09-14 14:43:27
CDN00031067,Canada,164.33,5.07,False,200,2025-11-03 13:00:51
CDN00031068,India,8.41,1.14,False,500,2025-09-08 22:42:14
CDN00031069,Canada,273.34,8.77,False,500,2025-12-13 15:53:11
CDN00031070,India,383.42,1.79,False,200,2025-08-03 20:53:16
CDN00031071,India,460.98,3.5,False,400,2025-11-07 17:46:34
CDN00031072,India,18.06,8.34,False,500,2026-02-18 14:51:41
CDN00031073,USA,240.8,6.27,True,502,2025-08-22 07:34:42
CDN00031074,UK,371.02,5.28,True,200,2025-08-31 15:39:15
CDN00031075,Canada,422.43,3.57,False,200,2026-01-25 05:42:34
CDN00031076,USA,335.15,7.96,True,500,2025-08-14 16:29:10
CDN00031077,Germany,383.13,8.82,False,500,2025-09-10 20:10:11
CDN00031078,Germany,106.76,5.2,False,504,2025-12-11 23:52:20
CDN00031079,Germany,73.14,0.12,False,502,2026-02-04 20:34:04
CDN00031080,UK,94.18,3.75,False,504,2025-09-22 03:10:33
CDN00031081,UK,322.53,3.73,False,504,2026-01-13 07:30:58
CDN00031082,India,354.92,8.27,True,502,2025-08-17 14:25:55
CDN00031083,Canada,198.98,9.55,True,200,2026-02-13 22:01:12
CDN00031084,Canada,389.88,9.44,True,200,2026-04-22 12:22:01
CDN00031085,USA,143.96,4.15,True,400,2025-10-17 22:50:59
CDN00031086,USA,401.69,9.57,True,400,2025-10-02 12:16:33
CDN00031087,India,380.51,8.44,False,502,2025-11-26 23:07:35
CDN00031088,Germany,282.9,8.75,False,500,2025-09-05 18:07:02
CDN00031089,Canada,267.05,3.18,True,502,2026-05-07 04:41:16
CDN00031090,USA,295.68,1.67,True,500,2026-05-05 22:27:40
CDN00031091,UK,345.97,9.25,True,502,2025-07-17 03:38:43
CDN00031092,India,112.95,7.72,False,504,2025-12-12 01:57:24
CDN00031093,Canada,46.38,4.74,True,502,2025-06-27 06:13:14
CDN00031094,USA,286.62,7.39,False,200,2026-05-17 21:15:39
CDN00031095,USA,87.13,7.22,True,500,2025-09-19 14:16:22
CDN00031096,India,136.79,6.67,False,200,2025-10-03 07:38:51
CDN00031097,India,227.91,7.23,False,500,2025-06-21 12:34:04
CDN00031098,UK,241.93,5.5,True,502,2025-11-21 00:12:45
CDN00031099,India,330.08,9.12,True,200,2026-03-26 20:39:11
CDN00031100,UK,308.87,8.59,True,200,2025-12-18 10:09:05
CDN00031101,USA,97.25,3.11,True,200,2026-01-15 22:28:44
CDN00031102,UK,120.07,9.01,False,500,2026-03-08 10:55:43
CDN00031103,Canada,317.41,2.97,False,504,2025-10-21 19:49:26
CDN00031104,Canada,450.87,0.66,True,504,2026-04-01 20:02:50
CDN00031105,UK,165.7,9.18,True,504,2025-06-16 07:03:29
CDN00031106,Germany,96.24,0.11,True,500,2026-04-29 18:10:47
CDN00031107,India,16.26,10.0,False,400,2025-06-05 05:31:53
CDN00031108,India,396.79,6.24,False,200,2025-10-22 20:27:52
CDN00031109,USA,267.91,0.84,False,502,2026-02-02 01:11:24
CDN00031110,Germany,401.06,2.1,False,400,2026-02-27 13:53:18
CDN00031111,USA,102.89,7.52,False,200,2026-04-28 13:20:19
CDN00031112,Canada,141.82,7.98,False,502,2025-06-16 13:39:54
CDN00031113,Germany,203.79,9.99,False,500,2025-06-25 19:27:14
CDN00031114,Canada,299.51,2.41,False,502,2026-02-23 10:33:47
CDN00031115,India,22.17,1.53,False,502,2025-08-26 08:01:55
CDN00031116,India,14.12,9.89,False,200,2025-06-24 06:16:57
CDN00031117,Canada,111.24,2.2,False,502,2025-06-20 23:14:34
CDN00031118,USA,28.8,8.04,True,504,2025-07-15 15:29:37
CDN00031119,USA,181.85,3.9,True,502,2025-09-05 22:32:13
CDN00031120,USA,472.33,9.8,True,400,2025-12-06 22:02:40
CDN00031121,UK,330.85,4.02,True,500,2025-11-22 17:46:13
CDN00031122,Canada,23.1,8.33,True,500,2025-10-21 09:03:47
CDN00031123,Canada,211.87,3.32,False,200,2026-05-19 03:01:00
CDN00031124,India,414.81,8.67,False,400,2026-05-18 07:24:16
CDN00031125,Germany,275.78,1.32,False,502,2025-11-04 21:00:11
CDN00031126,UK,199.28,5.86,False,200,2025-06-13 06:25:34
CDN00031127,Canada,8.17,5.94,False,500,2025-12-29 16:33:20
CDN00031128,Canada,173.24,5.43,False,504,2025-07-16 12:53:13
CDN00031129,Canada,303.4,9.96,True,200,2025-08-08 19:58:57
CDN00031130,Canada,248.73,7.86,False,504,2026-05-11 11:57:55
CDN00031131,India,249.73,8.74,False,500,2026-03-06 11:30:25
CDN00031132,India,208.0,7.68,False,502,2026-03-31 04:53:45
CDN00031133,Canada,259.35,5.56,False,200,2025-12-09 02:02:06
CDN00031134,Canada,309.98,8.95,True,502,2026-04-28 02:22:50
CDN00031135,Canada,162.58,8.38,False,504,2025-09-11 03:50:59
CDN00031136,Canada,324.23,4.23,True,200,2025-07-27 04:18:00
CDN00031137,Canada,348.85,1.21,False,502,2025-06-28 06:46:52
CDN00031138,USA,197.18,4.39,False,502,2025-09-29 23:20:58
CDN00031139,Canada,119.45,7.77,False,504,2026-04-03 13:22:13
CDN00031140,UK,109.16,4.66,True,504,2026-05-07 05:44:24
CDN00031141,UK,165.08,6.53,False,504,2025-11-26 19:58:49
CDN00031142,Germany,430.22,7.58,False,200,2025-10-29 04:48:08
CDN00031143,UK,461.74,7.14,True,200,2026-05-14 09:57:38
CDN00031144,Germany,272.87,0.35,True,504,2025-12-26 02:31:19
CDN00031145,UK,55.24,4.56,True,504,2025-08-30 16:54:28
CDN00031146,UK,284.19,7.48,False,502,2025-09-09 23:30:33
CDN00031147,USA,133.83,2.67,True,400,2026-03-07 12:52:48
CDN00031148,Germany,455.07,3.28,True,400,2025-10-09 20:15:07
CDN00031149,Canada,315.15,7.97,False,200,2025-08-10 18:09:58
CDN00031150,USA,411.98,7.78,False,200,2026-03-04 17:09:32
CDN00031151,India,118.69,5.68,True,400,2026-05-03 21:54:03
CDN00031152,UK,494.98,6.02,True,500,2026-04-24 01:54:59
CDN00031153,Germany,356.57,8.0,True,502,2025-07-16 20:07:31
CDN00031154,UK,346.8,6.83,True,502,2025-10-17 02:09:05
CDN00031155,India,495.0,3.35,True,200,2025-07-09 11:38:19
CDN00031156,UK,274.85,5.59,True,200,2025-10-25 12:34:42
CDN00031157,Germany,219.63,8.58,False,200,2026-03-09 00:24:40
CDN00031158,India,43.66,7.22,True,200,2026-05-13 10:35:53
CDN00031159,Canada,79.51,7.34,False,504,2026-03-06 18:21:29
CDN00031160,UK,333.26,5.39,False,200,2026-02-07 00:57:27
CDN00031161,USA,113.08,3.32,True,504,2025-11-17 08:34:38
CDN00031162,UK,132.59,3.36,True,400,2025-12-05 06:27:08
CDN00031163,UK,472.66,6.27,True,504,2025-11-27 17:50:36
CDN00031164,Canada,491.86,2.75,False,200,2026-01-30 17:46:45
CDN00031165,UK,327.0,3.93,True,504,2025-09-05 06:56:24
CDN00031166,Germany,350.57,8.97,False,200,2026-03-12 23:01:36
CDN00031167,India,431.63,0.14,False,500,2026-02-04 03:42:43
CDN00031168,Canada,342.06,5.08,True,504,2025-07-28 03:40:03
CDN00031169,UK,178.39,1.38,True,400,2025-11-27 14:20:10
CDN00031170,UK,150.82,8.64,False,400,2025-10-05 22:00:14
CDN00031171,Canada,47.45,9.05,True,500,2025-09-22 07:20:20
CDN00031172,Canada,87.75,0.67,False,502,2026-03-04 16:02:16
CDN00031173,UK,285.64,6.76,False,500,2025-10-28 06:29:13
CDN00031174,Germany,15.55,5.61,False,500,2026-03-18 13:02:47
CDN00031175,Germany,404.18,9.1,True,200,2025-10-04 06:08:01
CDN00031176,Germany,279.38,7.55,True,200,2025-07-07 22:39:45
CDN00031177,USA,96.93,1.87,False,502,2025-12-14 21:40:24
CDN00031178,USA,358.13,2.37,False,200,2025-08-19 03:45:54
CDN00031179,USA,283.17,3.45,True,502,2026-04-17 11:19:11
CDN00031180,Canada,344.69,8.73,False,504,2025-07-01 20:25:40
CDN00031181,Germany,445.71,0.53,False,500,2025-10-05 12:15:57
CDN00031182,India,374.73,5.63,True,200,2026-02-17 08:43:46
CDN00031183,USA,416.7,3.04,True,500,2026-02-07 19:36:01
CDN00031184,Canada,349.0,3.62,False,200,2026-04-01 15:45:29
CDN00031185,Canada,486.4,1.24,False,200,2025-12-14 21:18:53
CDN00031186,UK,394.73,0.96,True,502,2025-08-03 02:35:35
CDN00031187,India,348.61,3.01,False,500,2026-02-18 04:33:14
CDN00031188,USA,183.44,0.11,True,500,2025-09-28 06:45:33
CDN00031189,UK,482.8,7.75,True,504,2026-01-29 17:49:59
CDN00031190,India,183.9,4.47,False,502,2025-12-02 21:21:58
CDN00031191,Canada,115.55,8.81,True,504,2026-04-24 19:02:23
CDN00031192,Germany,369.15,1.77,True,500,2025-11-29 17:28:04
CDN00031193,Germany,215.17,7.96,False,502,2026-01-20 13:03:34
CDN00031194,Germany,352.4,8.71,True,502,2025-10-10 09:59:39
CDN00031195,USA,71.38,0.92,False,502,2025-06-12 19:41:03
CDN00031196,Canada,432.78,1.12,False,504,2026-05-19 10:51:49
CDN00031197,UK,111.63,8.71,True,504,2026-02-13 17:48:24
CDN00031198,USA,266.78,0.87,True,400,2026-05-28 03:41:05
CDN00031199,USA,453.11,6.38,True,400,2026-02-14 10:30:22
CDN00031200,Germany,272.57,9.39,True,504,2025-09-08 02:20:52
CDN00031201,USA,442.54,9.59,True,504,2025-12-06 20:22:08
CDN00031202,UK,47.84,8.5,True,400,2025-08-29 11:57:29
CDN00031203,Canada,436.4,0.66,False,200,2025-11-27 08:50:13
CDN00031204,Germany,54.21,9.82,True,400,2025-10-15 05:49:52
CDN00031205,USA,45.17,9.21,True,400,2025-10-24 11:00:52
CDN00031206,UK,332.42,6.46,True,504,2026-02-04 10:32:23
CDN00031207,USA,207.73,7.44,True,504,2025-11-03 06:42:06
CDN00031208,USA,324.14,4.11,True,400,2025-07-05 08:29:42
CDN00031209,Germany,308.54,1.43,True,500,2025-11-03 07:46:26
CDN00031210,USA,474.39,1.24,True,500,2025-08-22 09:22:22
CDN00031211,UK,33.45,0.39,True,502,2026-05-17 06:38:45
CDN00031212,UK,321.98,6.75,False,200,2026-03-12 02:00:26
CDN00031213,Canada,189.01,6.85,False,400,2026-02-13 13:10:18
CDN00031214,Germany,183.47,1.44,True,200,2025-08-17 16:23:02
CDN00031215,Germany,107.25,2.54,False,400,2026-04-02 01:39:19
CDN00031216,India,444.51,4.2,True,504,2025-12-27 16:39:22
CDN00031217,India,358.14,1.29,True,504,2026-04-15 06:51:26
CDN00031218,Germany,429.46,8.31,False,200,2026-03-20 19:07:35
CDN00031219,India,476.15,2.75,False,500,2025-07-08 22:46:50
CDN00031220,Germany,464.48,4.1,False,200,2026-03-11 03:37:40
CDN00031221,USA,17.25,9.41,False,200,2025-11-21 05:37:10
CDN00031222,USA,58.93,5.76,True,400,2025-06-24 11:47:32
CDN00031223,Canada,129.69,7.68,False,502,2026-02-08 10:46:58
CDN00031224,UK,13.31,4.05,True,400,2025-08-07 03:17:03
CDN00031225,USA,31.14,0.7,False,200,2026-03-05 01:47:34
CDN00031226,UK,343.56,9.83,False,200,2026-02-15 19:57:50
CDN00031227,Germany,1.03,2.55,True,400,2025-10-01 11:01:02
CDN00031228,Canada,276.87,5.83,False,500,2025-08-04 23:13:35
CDN00031229,USA,126.77,3.89,True,200,2026-02-24 14:32:49
CDN00031230,UK,189.68,7.48,True,200,2025-11-10 16:27:37
CDN00031231,Canada,21.45,4.77,True,200,2025-12-21 03:28:05
CDN00031232,Germany,313.74,0.89,False,200,2025-09-21 23:50:39
CDN00031233,Germany,185.8,2.74,False,400,2025-10-09 14:43:52
CDN00031234,Canada,305.04,2.29,False,200,2025-10-17 09:27:49
CDN00031235,Germany,326.14,2.91,True,200,2025-10-21 14:17:24
CDN00031236,UK,444.09,5.25,False,502,2025-10-27 07:14:44
CDN00031237,USA,359.5,7.54,True,400,2025-12-15 21:15:02
CDN00031238,Canada,225.11,9.14,True,400,2025-08-07 09:11:24
CDN00031239,India,159.89,9.64,True,200,2025-10-06 06:04:25
CDN00031240,USA,214.03,3.28,False,502,2025-07-23 02:19:03
CDN00031241,India,424.39,6.7,True,504,2026-01-29 07:32:03
CDN00031242,Germany,198.64,2.39,True,504,2026-01-29 19:03:52
CDN00031243,Canada,199.79,2.89,True,504,2025-09-18 19:17:57
CDN00031244,Germany,421.62,0.6,False,400,2025-10-25 05:49:24
CDN00031245,Canada,206.54,4.61,True,502,2025-09-25 19:59:45
CDN00031246,Germany,100.98,6.25,False,200,2025-06-06 21:31:07
CDN00031247,USA,20.04,5.6,True,504,2025-06-19 19:16:51
CDN00031248,UK,456.22,4.75,False,400,2025-10-26 12:15:12
CDN00031249,USA,68.15,5.13,True,504,2026-02-14 22:55:02
CDN00031250,Canada,291.12,1.24,False,502,2025-11-02 10:45:33
CDN00031251,Canada,463.32,2.4,True,504,2026-05-23 03:12:31
CDN00031252,Canada,86.99,2.87,True,200,2025-09-29 21:52:16
CDN00031253,India,482.01,8.57,True,502,2026-02-04 20:26:46
CDN00031254,India,95.78,4.28,False,502,2026-03-02 05:53:28
CDN00031255,UK,162.31,3.76,True,200,2026-01-22 11:37:17
CDN00031256,USA,254.58,5.98,True,500,2026-04-18 16:02:34
CDN00031257,UK,11.96,5.66,False,400,2026-01-09 12:23:27
CDN00031258,India,173.68,6.73,True,400,2026-04-18 22:50:50
CDN00031259,Canada,296.49,6.58,True,500,2025-07-24 06:30:31
CDN00031260,USA,307.97,8.87,True,200,2025-08-21 15:26:30
CDN00031261,UK,428.24,3.27,False,500,2025-12-28 01:38:29
CDN00031262,USA,354.58,7.93,False,502,2026-02-25 13:39:51
CDN00031263,Germany,113.55,9.39,False,504,2026-03-02 03:01:19
CDN00031264,India,158.07,9.56,True,200,2026-03-22 19:53:27
CDN00031265,India,128.8,3.6,True,200,2025-09-09 21:25:18
CDN00031266,Canada,490.75,0.66,False,400,2025-09-12 10:07:13
CDN00031267,Germany,369.15,5.75,True,504,2025-10-29 06:47:46
CDN00031268,UK,264.53,7.61,False,504,2025-09-03 12:08:01
CDN00031269,UK,105.69,3.57,False,500,2026-04-27 21:17:43
CDN00031270,India,202.77,0.79,False,502,2026-02-01 03:48:26
CDN00031271,USA,434.99,5.64,True,200,2026-01-17 09:57:44
CDN00031272,USA,358.39,4.71,False,400,2025-12-09 18:57:05
CDN00031273,Canada,445.47,6.77,False,200,2025-10-03 12:40:52
CDN00031274,Germany,64.58,3.25,False,504,2025-09-18 04:08:10
CDN00031275,Canada,379.5,8.6,False,502,2026-03-17 03:24:45
CDN00031276,UK,499.33,6.07,True,502,2026-01-13 02:14:57
CDN00031277,Canada,426.4,4.35,True,400,2025-08-07 12:53:20
CDN00031278,India,335.85,9.87,True,200,2026-05-10 18:34:53
CDN00031279,USA,198.71,7.63,True,504,2025-09-16 05:29:38
CDN00031280,India,270.06,5.89,False,200,2025-07-29 18:42:09
CDN00031281,USA,460.52,1.28,False,400,2026-01-05 18:30:25
CDN00031282,USA,27.87,4.32,False,502,2025-08-26 07:45:54
CDN00031283,UK,466.25,8.58,True,504,2025-07-06 02:43:49
CDN00031284,Canada,8.88,2.45,False,400,2025-08-03 01:01:46
CDN00031285,Germany,221.36,6.2,True,500,2025-07-11 12:32:10
CDN00031286,USA,49.54,0.42,False,200,2026-02-02 08:29:48
CDN00031287,Germany,161.04,5.64,False,502,2026-04-16 22:32:11
CDN00031288,Canada,190.65,7.42,True,502,2026-01-07 18:31:39
CDN00031289,India,179.11,1.68,False,200,2026-01-31 10:41:39
CDN00031290,Germany,497.33,0.13,False,504,2026-03-05 10:10:01
CDN00031291,Germany,64.89,5.9,True,502,2026-05-20 19:06:29
CDN00031292,Canada,97.85,0.3,False,400,2025-09-25 18:34:06
CDN00031293,USA,424.87,6.73,False,504,2026-04-12 19:13:40
CDN00031294,UK,265.55,2.78,False,500,2026-01-01 13:03:25
CDN00031295,UK,187.68,7.74,False,500,2025-08-29 16:57:06
CDN00031296,India,360.84,6.16,False,200,2025-10-31 07:10:35
CDN00031297,India,32.01,5.02,False,500,2025-09-01 19:24:19
CDN00031298,India,272.23,9.4,True,502,2025-11-09 04:43:41
CDN00031299,Germany,34.65,3.44,True,200,2026-02-25 23:31:43
CDN00031300,Germany,331.31,8.07,False,200,2025-11-15 00:58:24
CDN00031301,UK,498.76,1.65,True,500,2026-04-14 21:29:48
CDN00031302,UK,244.63,4.15,False,500,2025-08-12 16:28:16
CDN00031303,USA,134.09,6.25,False,500,2026-04-06 02:35:08
CDN00031304,USA,443.23,2.84,True,200,2026-01-14 16:55:47
CDN00031305,UK,242.38,4.78,False,500,2025-11-25 21:24:49
CDN00031306,Canada,403.04,9.38,True,500,2026-05-12 20:28:12
CDN00031307,USA,321.76,5.65,True,502,2026-01-21 23:13:27
CDN00031308,Germany,394.67,4.02,False,504,2025-06-24 06:57:25
CDN00031309,UK,332.36,7.63,False,502,2025-06-22 01:47:46
CDN00031310,Canada,257.88,7.18,True,200,2025-07-04 06:47:24
CDN00031311,India,410.95,4.82,True,502,2025-07-10 12:24:39
CDN00031312,Canada,435.55,8.09,False,504,2025-08-10 15:28:58
CDN00031313,UK,277.79,7.07,True,500,2025-05-28 07:55:57
CDN00031314,USA,406.26,3.16,True,200,2025-10-29 10:41:26
CDN00031315,India,360.78,9.6,True,500,2026-03-05 08:24:12
CDN00031316,Canada,116.02,5.17,True,200,2026-02-05 23:35:43
CDN00031317,USA,471.08,0.42,False,500,2026-05-17 22:35:03
CDN00031318,Canada,321.55,9.79,True,504,2025-07-20 19:02:40
CDN00031319,UK,487.96,3.38,False,502,2025-08-19 17:27:57
CDN00031320,UK,269.17,8.02,False,200,2025-08-15 20:12:31
CDN00031321,India,122.72,7.02,False,502,2026-04-21 02:31:11
CDN00031322,India,85.29,6.28,True,500,2026-02-27 13:04:57
CDN00031323,UK,72.92,8.56,True,504,2025-10-16 09:42:52
CDN00031324,Canada,132.06,3.73,True,200,2025-12-19 17:40:12
CDN00031325,Germany,189.31,3.65,False,502,2025-10-11 13:20:09
CDN00031326,USA,25.77,6.72,True,200,2025-06-26 19:59:44
CDN00031327,UK,445.67,3.5,False,504,2026-03-29 00:53:04
CDN00031328,USA,452.68,7.55,False,504,2026-05-10 21:44:37
CDN00031329,USA,143.4,8.32,False,502,2025-07-21 01:11:41
CDN00031330,India,402.91,5.81,True,504,2026-03-12 22:42:44
CDN00031331,Canada,152.65,1.56,True,502,2025-07-22 09:02:09
CDN00031332,India,15.8,0.21,True,504,2025-12-13 06:36:42
CDN00031333,Germany,190.61,8.4,False,400,2025-12-26 01:51:03
CDN00031334,USA,479.07,8.93,False,200,2026-02-06 16:19:39
CDN00031335,USA,212.31,3.13,False,502,2025-07-05 18:07:05
CDN00031336,India,346.03,8.97,True,504,2026-02-26 08:05:05
CDN00031337,India,391.36,3.75,False,502,2025-09-22 16:46:43
CDN00031338,Germany,119.21,6.21,True,200,2025-12-28 22:37:46
CDN00031339,Canada,64.71,3.86,True,200,2025-10-25 06:14:19
CDN00031340,Germany,171.21,1.88,True,502,2025-08-31 22:24:34
CDN00031341,Canada,36.52,1.81,True,400,2026-01-01 18:47:08
CDN00031342,UK,343.19,0.74,True,500,2025-07-03 03:08:14
CDN00031343,Germany,480.24,4.99,True,400,2026-02-13 03:48:40
CDN00031344,UK,169.36,5.61,True,504,2026-02-08 19:58:07
CDN00031345,Canada,461.49,5.14,True,504,2026-01-12 05:46:17
CDN00031346,UK,91.75,5.78,True,200,2025-07-29 02:16:59
CDN00031347,UK,168.7,3.65,True,504,2025-06-11 00:57:16
CDN00031348,UK,18.47,7.61,False,500,2025-11-08 07:13:20
CDN00031349,Germany,293.23,4.65,True,502,2025-09-12 06:21:45
CDN00031350,UK,466.95,4.8,True,200,2025-06-28 11:52:30
CDN00031351,UK,211.51,6.57,False,400,2026-04-25 04:22:57
CDN00031352,USA,274.01,3.8,False,500,2025-08-01 19:19:38
CDN00031353,India,384.81,8.83,False,200,2025-12-11 23:26:43
CDN00031354,Germany,247.6,8.34,False,200,2025-08-25 23:57:13
CDN00031355,India,161.58,4.44,True,500,2025-07-09 05:18:37
CDN00031356,USA,38.97,3.92,True,502,2025-08-22 22:50:08
CDN00031357,Canada,12.34,9.4,True,500,2026-02-07 09:57:25
CDN00031358,UK,39.83,8.39,True,504,2025-07-16 16:25:31
CDN00031359,Germany,382.49,0.62,True,502,2025-08-25 11:07:04
CDN00031360,UK,61.5,2.05,True,200,2025-09-29 18:38:45
CDN00031361,Germany,284.96,4.47,True,200,2025-07-03 21:59:59
CDN00031362,USA,473.59,4.55,False,502,2025-12-20 00:17:16
CDN00031363,Canada,46.83,6.44,True,502,2026-05-07 00:57:04
CDN00031364,Canada,315.86,0.55,False,200,2025-12-23 04:47:03
CDN00031365,USA,147.37,3.99,True,500,2026-05-19 01:59:41
CDN00031366,Canada,261.02,1.61,True,500,2025-10-08 20:25:30
CDN00031367,USA,357.91,1.8,False,400,2025-06-21 02:32:28
CDN00031368,USA,19.54,0.32,True,504,2025-07-08 12:10:31
CDN00031369,India,42.72,0.42,True,504,2025-12-09 06:16:45
CDN00031370,USA,333.42,0.37,False,502,2025-10-18 16:42:40
CDN00031371,USA,155.17,3.32,True,504,2025-11-01 03:09:13
CDN00031372,UK,321.3,8.23,True,400,2026-03-18 00:47:36
CDN00031373,Canada,299.79,5.03,False,502,2026-01-26 16:06:52
CDN00031374,India,241.62,1.93,True,400,2025-07-19 09:04:40
CDN00031375,Germany,493.78,1.86,True,400,2025-09-23 16:18:32
CDN00031376,Canada,23.62,6.94,False,400,2026-01-26 10:24:28
CDN00031377,India,49.59,6.79,False,400,2026-03-05 19:28:13
CDN00031378,USA,322.11,3.03,True,500,2025-08-09 17:23:21
CDN00031379,USA,129.13,7.63,False,200,2026-04-03 16:23:56
CDN00031380,Canada,451.41,8.58,True,200,2025-07-10 21:34:00
CDN00031381,Canada,120.36,9.05,True,200,2026-03-19 03:49:45
CDN00031382,UK,433.36,2.85,True,502,2025-08-01 13:00:00
CDN00031383,USA,44.5,0.19,True,502,2026-01-25 12:43:38
CDN00031384,UK,47.45,5.25,True,200,2025-11-26 12:33:33
CDN00031385,Canada,93.89,4.9,False,400,2026-01-11 05:29:47
